GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_WL,SEASON_ID,AWAY_TEAM_ID,AWAY_TEAM_ABBREVIATION,HOME_WIN,HOME_Overall_WinPCT,HOME_Home_WinPCT,AWAY_Overall_WinPCT,AWAY_Away_WinPCT
0022200448,2022-12-18,1610612761,TOR,L,22022,1610612744,GSW,0,0.4482758620689655,0.6666666666666666,0.4666666666666667,0.125
0022200445,2022-12-18,1610612738,BOS,L,22022,1610612753,ORL,0,0.7333333333333333,0.7857142857142857,0.3333333333333333,0.15384615384615385
0022200450,2022-12-18,1610612743,DEN,W,22022,1610612766,CHA,1,0.6071428571428571,0.7272727272727273,0.2413793103448276,0.21428571428571427
0022200451,2022-12-18,1610612747,LAL,W,22022,1610612764,WAS,1,0.42857142857142855,0.5,0.36666666666666664,0.2
0022200447,2022-12-18,1610612765,DET,L,22022,1610612751,BKN,0,0.25806451612903225,0.2857142857142857,0.6,0.5333333333333333
0022200446,2022-12-18,1610612754,IND,L,22022,1610612752,NYK,0,0.5,0.6,0.5517241379310345,0.6
0022200455,2022-12-19,1610612745,HOU,L,22022,1610612759,SAS,0,0.3103448275862069,0.46153846153846156,0.3103448275862069,0.3333333333333333
0022200459,2022-12-19,1610612756,PHX,W,22022,1610612747,LAL,1,0.6,0.8125,0.4482758620689655,0.35714285714285715
0022200460,2022-12-19,1610612758,SAC,L,22022,1610612766,CHA,0,0.5714285714285714,0.6666666666666666,0.23333333333333334,0.2
0022200454,2022-12-19,1610612737,ATL,W,22022,1610612753,ORL,1,0.5,0.6428571428571429,0.3548387096774194,0.21428571428571427
0022200453,2022-12-19,1610612755,PHI,W,22022,1610612761,TOR,1,0.5714285714285714,0.6875,0.43333333333333335,0.21428571428571427
0022200458,2022-12-19,1610612760,OKC,W,22022,1610612757,POR,1,0.4,0.5,0.5666666666666667,0.5882352941176471
0022200456,2022-12-19,1610612750,MIN,W,22022,1610612742,DAL,1,0.5,0.5333333333333333,0.5,0.23076923076923078
0022200452,2022-12-19,1610612739,CLE,W,22022,1610612762,UTA,1,0.6451612903225806,0.875,0.53125,0.375
0022200457,2022-12-19,1610612740,NOP,L,22022,1610612749,MIL,0,0.6206896551724138,0.8,0.7241379310344828,0.5833333333333334
0022200464,2022-12-20,1610612756,PHX,L,22022,1610612764,WAS,0,0.6129032258064516,0.8235294117647058,0.3548387096774194,0.1875
0022200465,2022-12-20,1610612743,DEN,W,22022,1610612763,MEM,1,0.6206896551724138,0.75,0.6551724137931034,0.42857142857142855
0022200463,2022-12-20,1610612752,NYK,W,22022,1610612744,GSW,1,0.5666666666666667,0.5,0.4838709677419355,0.17647058823529413
0022200462,2022-12-20,1610612748,MIA,L,22022,1610612741,CHI,0,0.5161290322580645,0.6,0.3793103448275862,0.26666666666666666
0022200461,2022-12-20,1610612765,DET,L,22022,1610612762,UTA,0,0.25,0.26666666666666666,0.5151515151515151,0.35294117647058826
0022200475,2022-12-21,1610612758,SAC,W,22022,1610612747,LAL,1,0.5517241379310345,0.6153846153846154,0.43333333333333335,0.3333333333333333
0022200474,2022-12-21,1610612760,OKC,W,22022,1610612757,POR,1,0.41935483870967744,0.5333333333333333,0.5483870967741935,0.5555555555555556
0022200471,2022-12-21,1610612752,NYK,L,22022,1610612761,TOR,0,0.5806451612903226,0.5333333333333333,0.41935483870967744,0.2
0022200472,2022-12-21,1610612745,HOU,L,22022,1610612753,ORL,0,0.3,0.42857142857142855,0.34375,0.2
0022200466,2022-12-21,1610612739,CLE,W,22022,1610612749,MIL,1,0.65625,0.8823529411764706,0.7333333333333333,0.6153846153846154
0022200468,2022-12-21,1610612737,ATL,L,22022,1610612741,CHI,0,0.5161290322580645,0.6666666666666666,0.4,0.3125
0022200473,2022-12-21,1610612750,MIN,L,22022,1610612742,DAL,0,0.5161290322580645,0.5625,0.4838709677419355,0.21428571428571427
0022200469,2022-12-21,1610612738,BOS,L,22022,1610612754,IND,0,0.7096774193548387,0.7333333333333333,0.4838709677419355,0.4
0022200476,2022-12-21,1610612746,LAC,W,22022,1610612766,CHA,1,0.5625,0.5882352941176471,0.25806451612903225,0.25
0022200470,2022-12-21,1610612751,BKN,W,22022,1610612744,GSW,1,0.6129032258064516,0.6666666666666666,0.46875,0.16666666666666666
0022200467,2022-12-21,1610612755,PHI,W,22022,1610612765,DET,1,0.5862068965517241,0.7058823529411765,0.24242424242424243,0.23529411764705882
0022200477,2022-12-22,1610612740,NOP,W,22022,1610612759,SAS,1,0.6,0.75,0.3333333333333333,0.38461538461538464
0022200478,2022-12-22,1610612762,UTA,W,22022,1610612764,WAS,1,0.5294117647058824,0.6875,0.375,0.23529411764705882
0022200488,2022-12-23,1610612760,OKC,L,22022,1610612740,NOP,0,0.4375,0.5625,0.6129032258064516,0.42857142857142855
0022200490,2022-12-23,1610612756,PHX,L,22022,1610612763,MEM,0,0.59375,0.7777777777777778,0.6333333333333333,0.4
0022200491,2022-12-23,1610612758,SAC,L,22022,1610612764,WAS,0,0.5666666666666667,0.6428571428571429,0.36363636363636365,0.2222222222222222
0022200486,2022-12-23,1610612748,MIA,L,22022,1610612754,IND,0,0.5,0.5625,0.5,0.4375
0022200479,2022-12-23,1610612753,ORL,W,22022,1610612759,SAS,1,0.36363636363636365,0.47058823529411764,0.3225806451612903,0.35714285714285715
0022200482,2022-12-23,1610612738,BOS,W,22022,1610612750,MIN,1,0.6875,0.6875,0.5,0.4666666666666667
0022200481,2022-12-23,1610612737,ATL,W,22022,1610612765,DET,1,0.5,0.625,0.23529411764705882,0.2222222222222222
0022200484,2022-12-23,1610612739,CLE,L,22022,1610612761,TOR,0,0.6666666666666666,0.8888888888888888,0.4375,0.25
0022200489,2022-12-23,1610612743,DEN,W,22022,1610612757,POR,1,0.6333333333333333,0.7692307692307693,0.53125,0.5263157894736842
0022200483,2022-12-23,1610612751,BKN,W,22022,1610612749,MIL,1,0.625,0.6875,0.7096774193548387,0.5714285714285714
0022200492,2022-12-23,1610612747,LAL,L,22022,1610612766,CHA,0,0.41935483870967744,0.5333333333333333,0.25,0.23529411764705882
0022200485,2022-12-23,1610612752,NYK,L,22022,1610612741,CHI,0,0.5625,0.5,0.41935483870967744,0.35294117647058826
0022200487,2022-12-23,1610612745,HOU,L,22022,1610612742,DAL,0,0.2903225806451613,0.4,0.5,0.26666666666666666
0022200480,2022-12-23,1610612755,PHI,W,22022,1610612746,LAC,1,0.6,0.7222222222222222,0.5757575757575758,0.5333333333333333
0022200493,2022-12-25,1610612752,NYK,L,22022,1610612755,PHI,0,0.5454545454545454,0.47058823529411764,0.6129032258064516,0.4166666666666667
0022200496,2022-12-25,1610612744,GSW,W,22022,1610612763,MEM,1,0.45454545454545453,0.8571428571428571,0.6451612903225806,0.4375
0022200495,2022-12-25,1610612738,BOS,W,22022,1610612749,MIL,1,0.696969696969697,0.7058823529411765,0.6875,0.5333333333333333
0022200497,2022-12-25,1610612743,DEN,W,22022,1610612756,PHX,1,0.6451612903225806,0.7857142857142857,0.5757575757575758,0.35714285714285715
0022200494,2022-12-25,1610612742,DAL,W,22022,1610612747,LAL,1,0.5151515151515151,0.7058823529411765,0.40625,0.3125
0022200502,2022-12-26,1610612740,NOP,W,22022,1610612754,IND,1,0.625,0.7647058823529411,0.5151515151515151,0.47058823529411764
0022200501,2022-12-26,1610612741,CHI,L,22022,1610612745,HOU,0,0.4375,0.5,0.28125,0.1875
0022200504,2022-12-26,1610612757,POR,W,22022,1610612766,CHA,1,0.5151515151515151,0.5384615384615384,0.2727272727272727,0.2777777777777778
0022200499,2022-12-26,1610612765,DET,L,22022,1610612746,LAC,0,0.22857142857142856,0.25,0.5588235294117647,0.5
0022200500,2022-12-26,1610612748,MIA,W,22022,1610612750,MIN,1,0.48484848484848486,0.5294117647058824,0.48484848484848486,0.4375
0022200503,2022-12-26,1610612759,SAS,W,22022,1610612762,UTA,1,0.3125,0.29411764705882354,0.5428571428571428,0.3888888888888889
0022200498,2022-12-26,1610612739,CLE,L,22022,1610612751,BKN,0,0.6470588235294118,0.8421052631578947,0.6363636363636364,0.5625
0022200508,2022-12-27,1610612754,IND,W,22022,1610612737,ATL,1,0.5,0.5625,0.5151515151515151,0.375
0022200505,2022-12-27,1610612753,ORL,L,22022,1610612747,LAL,0,0.38235294117647056,0.5,0.3939393939393939,0.29411764705882354
0022200509,2022-12-27,1610612761,TOR,L,22022,1610612746,LAC,0,0.45454545454545453,0.625,0.5714285714285714,0.5294117647058824
0022200513,2022-12-27,1610612744,GSW,W,22022,1610612766,CHA,1,0.47058823529411764,0.8666666666666667,0.2647058823529412,0.2631578947368421
0022200512,2022-12-27,1610612742,DAL,W,22022,1610612752,NYK,1,0.5294117647058824,0.7222222222222222,0.5294117647058824,0.625
0022200506,2022-12-27,1610612764,WAS,W,22022,1610612755,PHI,1,0.38235294117647056,0.5333333333333333,0.625,0.46153846153846156
0022200511,2022-12-27,1610612760,OKC,W,22022,1610612759,SAS,1,0.42424242424242425,0.5294117647058824,0.3333333333333333,0.3333333333333333
0022200510,2022-12-27,1610612763,MEM,L,22022,1610612756,PHX,0,0.625,0.8666666666666667,0.5588235294117647,0.3333333333333333
0022200514,2022-12-27,1610612758,SAC,L,22022,1610612743,DEN,0,0.5483870967741935,0.6,0.65625,0.5294117647058824
0022200507,2022-12-27,1610612738,BOS,W,22022,1610612745,HOU,1,0.7058823529411765,0.7222222222222222,0.30303030303030304,0.23529411764705882
0022200517,2022-12-28,1610612737,ATL,L,22022,1610612751,BKN,0,0.5,0.6470588235294118,0.6470588235294118,0.5882352941176471
0022200519,2022-12-28,1610612741,CHI,W,22022,1610612749,MIL,1,0.42424242424242425,0.4666666666666667,0.6666666666666666,0.5
0022200521,2022-12-28,1610612744,GSW,W,22022,1610612762,UTA,1,0.4857142857142857,0.875,0.5277777777777778,0.3684210526315789
0022200522,2022-12-28,1610612758,SAC,W,22022,1610612743,DEN,1,0.53125,0.5625,0.6666666666666666,0.5555555555555556
0022200518,2022-12-28,1610612748,MIA,W,22022,1610612747,LAL,1,0.5,0.5555555555555556,0.4117647058823529,0.3333333333333333
0022200520,2022-12-28,1610612740,NOP,W,22022,1610612750,MIN,1,0.6363636363636364,0.7777777777777778,0.47058823529411764,0.4117647058823529
0022200515,2022-12-28,1610612765,DET,W,22022,1610612753,ORL,1,0.2222222222222222,0.23529411764705882,0.37142857142857144,0.25
0022200516,2022-12-28,1610612764,WAS,W,22022,1610612756,PHX,1,0.4,0.5625,0.5714285714285714,0.375
0022200525,2022-12-29,1610612738,BOS,W,22022,1610612746,LAC,1,0.7142857142857143,0.7368421052631579,0.5833333333333334,0.5555555555555556
0022200523,2022-12-29,1610612766,CHA,W,22022,1610612760,OKC,1,0.2571428571428571,0.26666666666666666,0.4411764705882353,0.3125
0022200524,2022-12-29,1610612754,IND,W,22022,1610612739,CLE,1,0.5142857142857142,0.5882352941176471,0.6285714285714286,0.4
0022200527,2022-12-29,1610612759,SAS,W,22022,1610612752,NYK,1,0.3235294117647059,0.3333333333333333,0.5142857142857142,0.5882352941176471
0022200526,2022-12-29,1610612761,TOR,L,22022,1610612763,MEM,0,0.4411764705882353,0.5882352941176471,0.6060606060606061,0.4117647058823529
0022200528,2022-12-29,1610612742,DAL,W,22022,1610612745,HOU,1,0.5428571428571428,0.7368421052631579,0.29411764705882354,0.2222222222222222
0022200537,2022-12-30,1610612758,SAC,W,22022,1610612762,UTA,1,0.5454545454545454,0.5882352941176471,0.5135135135135135,0.35
0022200535,2022-12-30,1610612743,DEN,W,22022,1610612748,MIA,1,0.6470588235294118,0.8,0.5142857142857142,0.4375
0022200531,2022-12-30,1610612761,TOR,W,22022,1610612756,PHX,1,0.42857142857142855,0.5555555555555556,0.5555555555555556,0.35294117647058826
0022200534,2022-12-30,1610612740,NOP,W,22022,1610612755,PHI,1,0.6470588235294118,0.7894736842105263,0.6060606060606061,0.42857142857142855
0022200530,2022-12-30,1610612737,ATL,L,22022,1610612747,LAL,0,0.4857142857142857,0.6111111111111112,0.4,0.3157894736842105
0022200536,2022-12-30,1610612744,GSW,W,22022,1610612757,POR,1,0.5,0.8823529411764706,0.5294117647058824,0.5
0022200533,2022-12-30,1610612749,MIL,W,22022,1610612750,MIN,1,0.6470588235294118,0.8235294117647058,0.45714285714285713,0.3888888888888889
0022200529,2022-12-30,1610612753,ORL,L,22022,1610612764,WAS,0,0.3611111111111111,0.47368421052631576,0.4166666666666667,0.2631578947368421
0022200532,2022-12-30,1610612741,CHI,W,22022,1610612765,DET,1,0.4411764705882353,0.5,0.24324324324324326,0.21052631578947367
0022200542,2022-12-31,1610612759,SAS,L,22022,1610612742,DAL,0,0.34285714285714286,0.3684210526315789,0.5555555555555556,0.3125
0022200543,2022-12-31,1610612763,MEM,W,22022,1610612740,NOP,1,0.6176470588235294,0.8125,0.6571428571428571,0.4666666666666667
0022200546,2022-12-31,1610612762,UTA,L,22022,1610612748,MIA,0,0.5,0.7058823529411765,0.5,0.4117647058823529
0022200539,2022-12-31,1610612766,CHA,L,22022,1610612751,BKN,0,0.2777777777777778,0.3125,0.6571428571428571,0.6111111111111112
0022200538,2022-12-31,1610612754,IND,W,22022,1610612746,LAC,1,0.5277777777777778,0.6111111111111112,0.5675675675675675,0.5263157894736842
0022200540,2022-12-31,1610612741,CHI,L,22022,1610612739,CLE,0,0.45714285714285713,0.5294117647058824,0.6111111111111112,0.375
0022200545,2022-12-31,1610612760,OKC,L,22022,1610612755,PHI,0,0.42857142857142855,0.5555555555555556,0.5882352941176471,0.4
0022200544,2022-12-31,1610612750,MIN,L,22022,1610612765,DET,0,0.4444444444444444,0.5294117647058824,0.23684210526315788,0.2
0022200541,2022-12-31,1610612745,HOU,L,22022,1610612752,NYK,0,0.2857142857142857,0.375,0.5,0.5555555555555556
0022200547,2023-01-01,1610612763,MEM,W,22022,1610612758,SAC,1,0.6285714285714286,0.8235294117647058,0.5588235294117647,0.5
0022200549,2023-01-01,1610612743,DEN,W,22022,1610612738,BOS,1,0.6571428571428571,0.8125,0.7222222222222222,0.6875
0022200548,2023-01-01,1610612749,MIL,L,22022,1610612764,WAS,0,0.6571428571428571,0.8333333333333334,0.43243243243243246,0.3
0022200550,2023-01-02,1610612752,NYK,W,22022,1610612756,PHX,1,0.5135135135135135,0.4444444444444444,0.5405405405405406,0.3333333333333333
0022200553,2023-01-02,1610612754,IND,W,22022,1610612761,TOR,1,0.5405405405405406,0.631578947368421,0.4444444444444444,0.29411764705882354
0022200554,2023-01-02,1610612755,PHI,W,22022,1610612740,NOP,1,0.6,0.7368421052631579,0.6388888888888888,0.4375
0022200555,2023-01-02,1610612751,BKN,W,22022,1610612759,SAS,1,0.6666666666666666,0.7058823529411765,0.3333333333333333,0.3125
0022200552,2023-01-02,1610612739,CLE,W,22022,1610612741,CHI,1,0.6216216216216216,0.8,0.4444444444444444,0.3888888888888889
0022200551,2023-01-02,1610612766,CHA,L,22022,1610612747,LAL,0,0.2702702702702703,0.29411764705882354,0.4166666666666667,0.35
0022200558,2023-01-02,1610612744,GSW,W,22022,1610612737,ATL,1,0.5135135135135135,0.8888888888888888,0.4722222222222222,0.35294117647058826
0022200560,2023-01-02,1610612746,LAC,L,22022,1610612748,MIA,0,0.5526315789473685,0.6111111111111112,0.5135135135135135,0.4444444444444444
0022200556,2023-01-02,1610612745,HOU,L,22022,1610612742,DAL,0,0.2777777777777778,0.35294117647058826,0.5675675675675675,0.35294117647058826
0022200559,2023-01-02,1610612757,POR,W,22022,1610612765,DET,1,0.5142857142857142,0.5714285714285714,0.2564102564102564,0.23809523809523808
0022200557,2023-01-02,1610612750,MIN,W,22022,1610612743,DEN,1,0.43243243243243246,0.5,0.6666666666666666,0.5263157894736842
0022200563,2023-01-03,1610612762,UTA,L,22022,1610612758,SAC,0,0.48717948717948717,0.6666666666666666,0.5428571428571428,0.47058823529411764
0022200562,2023-01-03,1610612760,OKC,W,22022,1610612738,BOS,1,0.4166666666666667,0.5263157894736842,0.7027027027027027,0.6470588235294118
0022200561,2023-01-03,1610612749,MIL,W,22022,1610612764,WAS,1,0.6388888888888888,0.7894736842105263,0.4473684210526316,0.3333333333333333
0022200570,2023-01-04,1610612741,CHI,W,22022,1610612751,BKN,1,0.43243243243243246,0.5,0.6756756756756757,0.631578947368421
0022200573,2023-01-04,1610612744,GSW,L,22022,1610612765,DET,0,0.5263157894736842,0.8947368421052632,0.25,0.22727272727272727
0022200567,2023-01-04,1610612755,PHI,W,22022,1610612754,IND,1,0.6111111111111112,0.75,0.5526315789473685,0.4444444444444444
0022200564,2023-01-04,1610612766,CHA,L,22022,1610612763,MEM,0,0.2631578947368421,0.2777777777777778,0.6388888888888888,0.4444444444444444
0022200572,2023-01-04,1610612740,NOP,W,22022,1610612745,HOU,1,0.6216216216216216,0.8,0.2702702702702703,0.21052631578947367
0022200571,2023-01-04,1610612750,MIN,W,22022,1610612757,POR,1,0.4473684210526316,0.5263157894736842,0.5277777777777778,0.47619047619047616
0022200566,2023-01-04,1610612753,ORL,W,22022,1610612760,OKC,1,0.35135135135135137,0.45,0.43243243243243246,0.29411764705882354
0022200574,2023-01-04,1610612747,LAL,W,22022,1610612748,MIA,1,0.43243243243243246,0.5,0.5263157894736842,0.47368421052631576
0022200568,2023-01-04,1610612752,NYK,W,22022,1610612759,SAS,1,0.5263157894736842,0.47368421052631576,0.32432432432432434,0.29411764705882354
0022200565,2023-01-04,1610612739,CLE,W,22022,1610612756,PHX,1,0.631578947368421,0.8095238095238095,0.5263157894736842,0.3157894736842105
0022200569,2023-01-04,1610612761,TOR,L,22022,1610612749,MIL,0,0.43243243243243246,0.5789473684210527,0.6486486486486487,0.47058823529411764
0022200575,2023-01-04,1610612758,SAC,L,22022,1610612737,ATL,0,0.5555555555555556,0.6111111111111112,0.4594594594594595,0.3333333333333333
0022200577,2023-01-05,1610612742,DAL,L,22022,1610612738,BOS,0,0.5789473684210527,0.75,0.6842105263157895,0.6111111111111112
0022200576,2023-01-05,1610612753,ORL,L,22022,1610612763,MEM,0,0.3684210526315789,0.47619047619047616,0.6486486486486487,0.47368421052631576
0022200578,2023-01-05,1610612745,HOU,L,22022,1610612762,UTA,0,0.2631578947368421,0.3333333333333333,0.475,0.3333333333333333
0022200579,2023-01-05,1610612743,DEN,W,22022,1610612746,LAC,1,0.6486486486486487,0.8235294117647058,0.5384615384615384,0.5
0022200582,2023-01-06,1610612761,TOR,L,22022,1610612752,NYK,0,0.42105263157894735,0.55,0.5384615384615384,0.5789473684210527
0022200580,2023-01-06,1610612754,IND,W,22022,1610612757,POR,1,0.5384615384615384,0.65,0.5135135135135135,0.45454545454545453
0022200581,2023-01-06,1610612755,PHI,L,22022,1610612741,CHI,0,0.6216216216216216,0.7619047619047619,0.4473684210526316,0.3684210526315789
0022200590,2023-01-06,1610612747,LAL,W,22022,1610612737,ATL,1,0.4473684210526316,0.5294117647058824,0.47368421052631576,0.3684210526315789
0022200588,2023-01-06,1610612743,DEN,W,22022,1610612739,CLE,1,0.6578947368421053,0.8333333333333334,0.6410256410256411,0.4117647058823529
0022200587,2023-01-06,1610612750,MIN,W,22022,1610612746,LAC,1,0.46153846153846156,0.55,0.525,0.47619047619047616
0022200585,2023-01-06,1610612759,SAS,W,22022,1610612765,DET,1,0.3157894736842105,0.35,0.2682926829268293,0.2608695652173913
0022200584,2023-01-06,1610612760,OKC,W,22022,1610612764,WAS,1,0.42105263157894735,0.55,0.4358974358974359,0.3181818181818182
0022200589,2023-01-06,1610612756,PHX,L,22022,1610612748,MIA,0,0.5128205128205128,0.7368421052631579,0.5128205128205128,0.45
0022200586,2023-01-06,1610612740,NOP,L,22022,1610612751,BKN,0,0.631578947368421,0.8095238095238095,0.6578947368421053,0.6
0022200583,2023-01-06,1610612749,MIL,L,22022,1610612766,CHA,0,0.6578947368421053,0.8,0.2564102564102564,0.25
0022200593,2023-01-07,1610612742,DAL,W,22022,1610612740,NOP,1,0.5641025641025641,0.7142857142857143,0.6153846153846154,0.4117647058823529
0022200594,2023-01-07,1610612744,GSW,L,22022,1610612753,ORL,0,0.5128205128205128,0.85,0.358974358974359,0.23529411764705882
0022200591,2023-01-07,1610612759,SAS,L,22022,1610612738,BOS,0,0.3333333333333333,0.38095238095238093,0.6923076923076923,0.631578947368421
0022200592,2023-01-07,1610612741,CHI,W,22022,1610612762,UTA,1,0.46153846153846156,0.5263157894736842,0.4878048780487805,0.36363636363636365
0022200595,2023-01-07,1610612758,SAC,L,22022,1610612747,LAL,0,0.5405405405405406,0.5789473684210527,0.46153846153846156,0.38095238095238093
0022200596,2023-01-08,1610612765,DET,L,22022,1610612755,PHI,0,0.2619047619047619,0.2777777777777778,0.6052631578947368,0.4375
0022200602,2023-01-08,1610612760,OKC,W,22022,1610612742,DAL,1,0.4358974358974359,0.5714285714285714,0.575,0.3888888888888889
0022200597,2023-01-08,1610612761,TOR,W,22022,1610612757,POR,1,0.41025641025641024,0.5238095238095238,0.5,0.43478260869565216
0022200598,2023-01-08,1610612754,IND,W,22022,1610612766,CHA,1,0.55,0.6666666666666666,0.275,0.2857142857142857
0022200604,2023-01-08,1610612746,LAC,L,22022,1610612737,ATL,0,0.5121951219512195,0.5789473684210527,0.46153846153846156,0.35
0022200601,2023-01-08,1610612745,HOU,L,22022,1610612750,MIN,0,0.2564102564102564,0.3157894736842105,0.475,0.3684210526315789
0022200599,2023-01-08,1610612748,MIA,L,22022,1610612751,BKN,0,0.525,0.5789473684210527,0.6666666666666666,0.6190476190476191
0022200603,2023-01-08,1610612756,PHX,L,22022,1610612739,CLE,0,0.5,0.7,0.625,0.3888888888888889
0022200600,2023-01-08,1610612763,MEM,W,22022,1610612762,UTA,1,0.6578947368421053,0.8333333333333334,0.47619047619047616,0.34782608695652173
0022200609,2023-01-09,1610612743,DEN,W,22022,1610612747,LAL,1,0.6666666666666666,0.8421052631578947,0.475,0.4090909090909091
0022200606,2023-01-09,1610612738,BOS,W,22022,1610612741,CHI,1,0.7,0.75,0.475,0.4
0022200607,2023-01-09,1610612752,NYK,L,22022,1610612749,MIL,0,0.55,0.5,0.6410256410256411,0.5
0022200605,2023-01-09,1610612764,WAS,L,22022,1610612740,NOP,0,0.425,0.5882352941176471,0.6,0.3888888888888889
0022200610,2023-01-09,1610612758,SAC,W,22022,1610612753,ORL,1,0.5263157894736842,0.55,0.375,0.2777777777777778
0022200608,2023-01-09,1610612763,MEM,W,22022,1610612759,SAS,1,0.6666666666666666,0.8421052631578947,0.325,0.2777777777777778
0022200611,2023-01-10,1610612748,MIA,W,22022,1610612760,OKC,1,0.5121951219512195,0.55,0.45,0.2777777777777778
0022200616,2023-01-10,1610612757,POR,L,22022,1610612753,ORL,0,0.48717948717948717,0.6,0.36585365853658536,0.2631578947368421
0022200614,2023-01-10,1610612762,UTA,W,22022,1610612739,CLE,1,0.46511627906976744,0.631578947368421,0.6341463414634146,0.42105263157894735
0022200613,2023-01-10,1610612761,TOR,W,22022,1610612766,CHA,1,0.425,0.5454545454545454,0.2682926829268293,0.2727272727272727
0022200612,2023-01-10,1610612755,PHI,W,22022,1610612765,DET,1,0.6153846153846154,0.7272727272727273,0.2558139534883721,0.25
0022200617,2023-01-10,1610612746,LAC,W,22022,1610612742,DAL,1,0.5,0.55,0.5609756097560976,0.3684210526315789
0022200615,2023-01-10,1610612744,GSW,L,22022,1610612756,PHX,0,0.5,0.8095238095238095,0.4878048780487805,0.3
0022200624,2023-01-11,1610612743,DEN,W,22022,1610612756,PHX,1,0.675,0.85,0.5,0.3333333333333333
0022200623,2023-01-11,1610612763,MEM,W,22022,1610612759,SAS,1,0.675,0.85,0.3170731707317073,0.2631578947368421
0022200621,2023-01-11,1610612738,BOS,W,22022,1610612740,NOP,1,0.7073170731707317,0.7619047619047619,0.6097560975609756,0.42105263157894735
0022200620,2023-01-11,1610612737,ATL,L,22022,1610612749,MIL,0,0.475,0.5789473684210527,0.65,0.5263157894736842
0022200618,2023-01-11,1610612765,DET,W,22022,1610612750,MIN,1,0.25,0.2631578947368421,0.4878048780487805,0.4
0022200625,2023-01-11,1610612758,SAC,W,22022,1610612745,HOU,1,0.5384615384615384,0.5714285714285714,0.25,0.2
0022200622,2023-01-11,1610612752,NYK,W,22022,1610612754,IND,1,0.5365853658536586,0.47619047619047616,0.5609756097560976,0.42105263157894735
0022200619,2023-01-11,1610612764,WAS,W,22022,1610612741,CHI,1,0.4146341463414634,0.5555555555555556,0.4634146341463415,0.38095238095238093
0022200626,2023-01-12,1610612755,PHI,L,22022,1610612760,OKC,0,0.625,0.7391304347826086,0.43902439024390244,0.2631578947368421
0022200627,2023-01-12,1610612751,BKN,L,22022,1610612738,BOS,0,0.675,0.7222222222222222,0.7142857142857143,0.65
0022200630,2023-01-12,1610612747,LAL,L,22022,1610612742,DAL,0,0.4634146341463415,0.5555555555555556,0.5476190476190477,0.35
0022200629,2023-01-12,1610612761,TOR,W,22022,1610612766,CHA,1,0.43902439024390244,0.5652173913043478,0.2619047619047619,0.2608695652173913
0022200628,2023-01-12,1610612748,MIA,W,22022,1610612749,MIL,1,0.5238095238095238,0.5714285714285714,0.6585365853658537,0.55
0022200631,2023-01-12,1610612757,POR,L,22022,1610612739,CLE,0,0.475,0.5625,0.6190476190476191,0.4
0022200638,2023-01-13,1610612762,UTA,W,22022,1610612753,ORL,1,0.4772727272727273,0.65,0.38095238095238093,0.3
0022200640,2023-01-13,1610612758,SAC,W,22022,1610612745,HOU,1,0.55,0.5909090909090909,0.24390243902439024,0.19047619047619047
0022200633,2023-01-13,1610612754,IND,L,22022,1610612737,ATL,0,0.5476190476190477,0.6818181818181818,0.4634146341463415,0.38095238095238093
0022200632,2023-01-13,1610612765,DET,L,22022,1610612740,NOP,0,0.26666666666666666,0.3,0.5952380952380952,0.4
0022200634,2023-01-13,1610612764,WAS,L,22022,1610612752,NYK,0,0.42857142857142855,0.5789473684210527,0.5476190476190477,0.6
0022200636,2023-01-13,1610612741,CHI,L,22022,1610612760,OKC,0,0.4523809523809524,0.55,0.4523809523809524,0.3
0022200639,2023-01-13,1610612746,LAC,L,22022,1610612743,DEN,0,0.5116279069767442,0.5714285714285714,0.6829268292682927,0.5
0022200635,2023-01-13,1610612759,SAS,L,22022,1610612744,GSW,0,0.30952380952380953,0.36363636363636365,0.4878048780487805,0.15789473684210525
0022200637,2023-01-13,1610612750,MIN,W,22022,1610612756,PHX,1,0.47619047619047616,0.5714285714285714,0.4883720930232558,0.3181818181818182
0022200646,2023-01-14,1610612762,UTA,L,22022,1610612755,PHI,0,0.4888888888888889,0.6666666666666666,0.6097560975609756,0.47058823529411764
0022200643,2023-01-14,1610612754,IND,L,22022,1610612763,MEM,0,0.5348837209302325,0.6521739130434783,0.6829268292682927,0.5
0022200647,2023-01-14,1610612757,POR,W,22022,1610612742,DAL,1,0.4634146341463415,0.5294117647058824,0.5581395348837209,0.38095238095238093
0022200641,2023-01-14,1610612748,MIA,W,22022,1610612749,MIL,1,0.5348837209302325,0.5909090909090909,0.6428571428571429,0.5238095238095238
0022200644,2023-01-14,1610612761,TOR,L,22022,1610612737,ATL,0,0.4523809523809524,0.5833333333333334,0.47619047619047616,0.4090909090909091
0022200642,2023-01-14,1610612766,CHA,L,22022,1610612738,BOS,0,0.2558139534883721,0.2631578947368421,0.7209302325581395,0.6666666666666666
0022200645,2023-01-14,1610612750,MIN,W,22022,1610612739,CLE,1,0.4883720930232558,0.5909090909090909,0.627906976744186,0.42857142857142855
0022200654,2023-01-15,1610612757,POR,W,22022,1610612742,DAL,1,0.47619047619047616,0.5555555555555556,0.5454545454545454,0.36363636363636365
0022200651,2023-01-15,1610612751,BKN,L,22022,1610612760,OKC,0,0.6585365853658537,0.6842105263157895,0.46511627906976744,0.3333333333333333
